define model
loss= 0.12282794885337353
loss= 0.12307587362825871
loss= 0.123125506862998
loss= 0.12166700147092342
loss= 0.12302136514335871
loss= 0.12309067580848933
loss= 0.12306333266198635
backup model
accuracy 93.525989682593
epoch= 43 / 200
loss= 0.12190964702516795
loss= 0.12217024393379688
loss= 0.1220402043685317
loss= 0.12205370754003525
loss= 0.12122749827802182
loss= 0.12265940863639116
loss= 0.1239999794960022
loss= 0.12418857581913471
loss= 0.12353558745235205
loss= 0.12292100835591555
loss= 0.12244228933006525
loss= 0.1224305447563529
loss= 0.12170749761164189
loss= 0.12270544741302729
loss= 0.12287373658269644
loss= 0.11903612896800041
loss= 0.11981677558273077
loss= 0.12273220513015985
loss= 0.12305457197129727
loss= 0.12392517242580653
loss= 0.12588374584913253
loss= 0.12563908595591783
loss= 0.12592921499162912
loss= 0.13146128829568623
loss= 0.13430072855204345
loss= 0.13425471276044845
loss= 0.13441326931118966
loss= 0.1334103548899293
backup model
accuracy 91.08027422648716
epoch= 44 / 200
loss= 0.137867603674531
loss= 0.13394698031246663
loss= 0.1340250938385725
loss= 0.1308961346372962
loss= 0.13118250146508217
loss= 0.13077621299773454
loss= 0.12819369804114103
loss= 0.12836904853582382
loss= 0.12116504985839129
loss= 0.12110024314373731
loss= 0.12074346471577883
loss= 0.12054723117500543
loss= 0.12012287229299545
loss= 0.12122713096439838
loss= 0.11976996701210738
loss= 0.1188508116826415
loss= 0.12177067410200834
loss= 0.12172301303595305
loss= 0.12291054733097553
loss= 0.12436679761856795
loss= 0.12495198611170054
loss= 0.125479700230062
loss= 0.12532662723213434
loss= 0.12378382559865714
backup model
accuracy 93.7050961317232
epoch= 45 / 200
loss= 0.12408678829669953
loss= 0.12397471893578768
loss= 0.12476616781204938
loss= 0.12540471371263265
loss= 0.12666353479027748
loss= 0.12615652956068515
loss= 0.12614073272794485
loss= 0.12541638378053904
loss= 0.1286777398362756
loss= 0.12858158189803362
loss= 0.13082295071333647
loss= 0.12977077834308148
loss= 0.127860460691154
loss= 0.1260326864570379
loss= 0.1263314738124609
loss= 0.12753598973155023
loss= 0.1280740176141262
loss= 0.12639870338141918
loss= 0.1255236978828907
loss= 0.12284202475100756
backup model
accuracy 93.7722077616994
epoch= 46 / 200
loss= 0.12316457387059927
loss= 0.12410552382469177
loss= 0.12344195276498794
loss= 0.12051860295236111
loss= 0.12034932408481837
loss= 0.11867821414023638
loss= 0.11916146505624056
loss= 0.11851397905498744
loss= 0.12029733415693045
loss= 0.1211490985751152
loss= 0.12267865106463433
loss= 0.1227865407243371
loss= 0.12244642242789268
loss= 0.12297675393521786
loss= 0.12284814510494471
loss= 0.12223439667373896
loss= 0.12395775735378266
loss= 0.124034178070724
loss= 0.1226687129214406
loss= 0.1211418255418539
loss= 0.12053611323237419
loss= 0.12081672012805938
loss= 0.12095528550446033
loss= 0.12326192382723093
backup model
accuracy 93.53501690468627
epoch= 47 / 200
loss= 0.12302346903830767
loss= 0.12366225372999906
loss= 0.12588538493961096
loss= 0.12611069310456513
loss= 0.12521462969481945
loss= 0.1241974426805973
loss= 0.12397086996585131
loss= 0.12438240356743335
loss= 0.12472288433462381
loss= 0.1220517448335886
loss= 0.12085785306990146
loss= 0.12038448508828878
loss= 0.12050413332879543
loss= 0.12046705011278391
loss= 0.12464571800082921
loss= 0.12412788435816764
loss= 0.12464540608227254
loss= 0.12392318345606328
loss= 0.12399048648774624
loss= 0.12207408700138331
loss= 0.1200431814044714
loss= 0.12112390410155058
loss= 0.12085619442164898
loss= 0.1202829559519887
loss= 0.12012827280908824
loss= 0.12027454528957605
loss= 0.11971016962081193
backup model
accuracy 93.31096363838122
epoch= 48 / 200
loss= 0.12192345917224884
loss= 0.12318400621414184
loss= 0.12287202708423138
loss= 0.12386467535048723
loss= 0.12187881574034691
loss= 0.1251290488615632
loss= 0.12101075805723667
loss= 0.12082049496471882
loss= 0.11966168381273747
loss= 0.1171484475955367
loss= 0.11675476588308811
loss= 0.11667738094925881
loss= 0.11631287578493357
loss= 0.11492090176790953
loss= 0.1161297521367669
loss= 0.11634874146431684
loss= 0.11582490023225546
loss= 0.11633188113570213
loss= 0.11811602272093297
loss= 0.11787927638739347
loss= 0.11809996139258146
loss= 0.12010124105960131
backup model
accuracy 92.40191998753909
epoch= 49 / 200
loss= 0.1180685382336378
loss= 0.11807288341224194
loss= 0.11896430041640997
loss= 0.11852424923330546
loss= 0.11714953109622002
loss= 0.11891547545790672
loss= 0.11901822336018085
loss= 0.1168658808618784
loss= 0.11697763215750456
loss= 0.11812065105885267
loss= 0.11921060211956501
loss= 0.11894054986536502
loss= 0.12154820416122675
loss= 0.12270766746252776
loss= 0.12125116631388665
loss= 0.11911420278251171
loss= 0.1192290536314249
loss= 0.11925294317305088
loss= 0.11833491370081901
loss= 0.11730364382266999
loss= 0.1170936469733715
loss= 0.12175996996462345
loss= 0.12044486563652754
loss= 0.11817004926502704
backup model
accuracy 93.08027397197517
epoch= 50 / 200
loss= 0.11789901003241539
loss= 0.11704232160001993
loss= 0.11390477307140827
loss= 0.1128544707223773
loss= 0.11202997077256441
loss= 0.11202792581170798
loss= 0.11699807468801737
loss= 0.12049861669540406
loss= 0.12160622011870145
loss= 0.1226891165971756
loss= 0.12155391048640013
loss= 0.12168881297111511
loss= 0.12173876516520978
loss= 0.11921023696660996
loss= 0.1189061464369297
loss= 0.12141302727162838
loss= 0.12162185050547122
loss= 0.12300457429140806
loss= 0.12371554292738438
loss= 0.12355824936181307
loss= 0.1268177554011345
loss= 0.1284227353334427
loss= 0.12897601775825024
backup model
accuracy 93.30382298640295
epoch= 51 / 200
loss= 0.12804644137620927
loss= 0.12619217105209826
loss= 0.11935349181294441
loss= 0.119186498709023
loss= 0.11953406509011984
loss= 0.11910763960331679
loss= 0.1202623563632369
loss= 0.12008100006729365
loss= 0.1194140799716115
loss= 0.11798011757433415
loss= 0.11802205517888069
loss= 0.11949467048048973
loss= 0.11798279777169228
loss= 0.11820319056510925
loss= 0.11785321488976479
loss= 0.1179901684448123
loss= 0.1172030819952488
loss= 0.11655550479888915
loss= 0.11656338974833488
backup model
accuracy 94.09766814843546
epoch= 52 / 200
loss= 0.11749328933656215
loss= 0.11863757323473692
loss= 0.12070208255201578
loss= 0.12153244312852621
loss= 0.12093944322317839
loss= 0.12331674356013536
loss= 0.1235764729231596
loss= 0.12453612141311168
loss= 0.12366657376289368
loss= 0.12399224665015936
loss= 0.12396262668073177
loss= 0.12386491913348437
loss= 0.12042584341019393
loss= 0.12035021524876356
loss= 0.12053965099155903
loss= 0.11733982764184475
loss= 0.11517667971551418
loss= 0.11520423121750355
loss= 0.11436888013035058
loss= 0.11681106530129909
loss= 0.11693800523877144
loss= 0.11718294739723206
loss= 0.12125889830291271
loss= 0.1210606073960662
loss= 0.11996225606650114
loss= 0.11844256140291691
backup model
accuracy 92.88718686117491
epoch= 53 / 200
loss= 0.11877454806119203
loss= 0.11870167087763547
loss= 0.12005283776670694
loss= 0.1194377338513732
loss= 0.12076973099261522
loss= 0.12173633731901645
loss= 0.1175745977833867
loss= 0.11898264460265637
loss= 0.11886564821004868
loss= 0.11747954335063696
loss= 0.11751436572521926
loss= 0.11572994958609342
loss= 0.11533059295266866
loss= 0.11519198089838029
loss= 0.11689547143876552
loss= 0.11667639695107937
loss= 0.1167794493213296
loss= 0.11744893800467253
loss= 0.11656240724027157
loss= 0.11894630804657937
loss= 0.12109406415373086
loss= 0.12230453848838806
backup model
accuracy 93.44394297098971
epoch= 54 / 200
loss= 0.12173221565783024
loss= 0.12385303828865289
loss= 0.12291052330285311
loss= 0.12306837603449822
loss= 0.12133482694625855
loss= 0.12174653638154269
loss= 0.12201032780110836
loss= 0.12348840314894914
loss= 0.12221707466989756
loss= 0.12216460105031729
loss= 0.1221085849031806
loss= 0.1214494888484478
loss= 0.12122172139585018
loss= 0.1211210262030363
loss= 0.12066598642617464
loss= 0.1202786584571004
loss= 0.12223714683204889
loss= 0.12262972265481949
loss= 0.12119636591523886
loss= 0.12081792801618577
loss= 0.11948887970298529
loss= 0.11757697183638811
loss= 0.11737602826207877
backup model
accuracy 93.80308961010799
epoch= 55 / 200
loss= 0.11432175312191248
loss= 0.11642688099294901
loss= 0.11953369501978159
loss= 0.11897896710783243
loss= 0.11891696013510228
loss= 0.12086815889924765
loss= 0.1195358094200492
loss= 0.11980952829122543
loss= 0.1202138314396143
loss= 0.11980521641671657
loss= 0.12030023012310266
loss= 0.11963787451386451
loss= 0.11961312547326088
loss= 0.11974051304161548
loss= 0.1196525003388524
loss= 0.11865666653960943
loss= 0.11919405579566955
loss= 0.12099361438304186
loss= 0.12094507552683353
loss= 0.1214555636420846
loss= 0.12026169762015343
loss= 0.11992765575647354
loss= 0.12013067834079266
backup model
accuracy 93.25766405588269
epoch= 56 / 200
loss= 0.12208832945674658
loss= 0.11860354948788882
loss= 0.1176365814357996
loss= 0.11762580648064613
loss= 0.11528617326170205
loss= 0.11632599547505379
loss= 0.11638345830142498
loss= 0.11627959787845611
loss= 0.1166280322894454
loss= 0.11717109102755785
loss= 0.1181485865265131
loss= 0.12627392325550318
loss= 0.12601605486124753
loss= 0.12236494246870279
loss= 0.12243894673883915
loss= 0.11574943732470273
loss= 0.11572091519832611
loss= 0.11425135169178248
loss= 0.11487926680594683
loss= 0.11810617752373219
backup model
accuracy 93.38126621241366
epoch= 57 / 200
loss= 0.11991733856499195
loss= 0.11874592248350382
loss= 0.11863682691007853
loss= 0.11904878199100494
loss= 0.11775186620652675
loss= 0.11739048101007939
loss= 0.11728811979293824
loss= 0.11813791114836932
loss= 0.1156246504932642
loss= 0.11499462068080903
loss= 0.11492927402257919
loss= 0.1150323137268424
loss= 0.1152397945895791
loss= 0.11556867860257626
loss= 0.11600989300757647
loss= 0.11661622509360313
loss= 0.1169775627925992
loss= 0.11729528471827506
loss= 0.11755663000047206
loss= 0.11628687400370837
loss= 0.11609246544539928
loss= 0.11556220173835755
loss= 0.11471208740025758
loss= 0.11559786763042211
loss= 0.11437990847975016
backup model
accuracy 93.83158699932402
epoch= 58 / 200
loss= 0.11472509548068047
loss= 0.11409175299108028
loss= 0.11445838868618012
loss= 0.11396711822599173
loss= 0.11328223895281553
loss= 0.1129523104429245
loss= 0.11306841123849154
loss= 0.1131992956623435
loss= 0.11315119579434395
loss= 0.1136731729283929
loss= 0.11331099431961775
loss= 0.1135347793623805
loss= 0.11530954327434301
loss= 0.11454624332487583
loss= 0.11262330953031778
loss= 0.11531746290624141
loss= 0.11523591697216035
loss= 0.11627410672605037
loss= 0.11640692982822656
loss= 0.11565524995326996
loss= 0.1182468894124031
loss= 0.11903399888426065
loss= 0.11892444148659706
loss= 0.11785303819924593
loss= 0.11711414102464915
loss= 0.11838517006486654
loss= 0.1166984475031495
backup model
accuracy 92.93701712712975
epoch= 59 / 200
loss= 0.11707583609968424
loss= 0.11711304422467947
loss= 0.1184442000463605
loss= 0.11911530949175358
loss= 0.11920595575124025
loss= 0.11903329089283943
loss= 0.11937591839581728
loss= 0.11932828284800052
loss= 0.12014931056648492
loss= 0.11819199703633786
loss= 0.11818494416773319
loss= 0.11836809746921062
loss= 0.11939843442291022
loss= 0.12007169995456934
loss= 0.11999583851546049
loss= 0.11787549197673798
loss= 0.11771254859864712
loss= 0.11747515548020601
loss= 0.11740529593080282
loss= 0.11599922735244035
loss= 0.11589946947991848
loss= 0.11526510380208492
loss= 0.11665428809821606
loss= 0.11637394521385432
loss= 0.11331749692559243
loss= 0.11450329978018998
loss= 0.11439213801175356
loss= 0.11482554052025079
loss= 0.11642152290791273
backup model
accuracy 94.14678578082243
epoch= 60 / 200
loss= 0.11648835379630328
loss= 0.11511590972542762
loss= 0.11494792640209198
loss= 0.11249632868915796
loss= 0.11241388641297817
loss= 0.11195255059748888
loss= 0.11252137873321771
loss= 0.11277314059436322
loss= 0.11290764644742012
loss= 0.11499139819294214
loss= 0.1158897590637207
loss= 0.120298030115664
loss= 0.12483982659876347
loss= 0.12524636916816234
loss= 0.12548812828958034
loss= 0.1253932061418891
loss= 0.12619410742074252
loss= 0.12700084097683428
loss= 0.12637747518718243
loss= 0.12194380685687065
loss= 0.1196052449569106
backup model
accuracy 94.06024534192159
epoch= 61 / 200
loss= 0.11819234611466527
loss= 0.1160889851488173
loss= 0.11438579792156815
loss= 0.11350241133943201
loss= 0.11482825372368097
loss= 0.11486471850425005
loss= 0.11559106212109327
loss= 0.11356244605034589
loss= 0.1136320509761572
loss= 0.11532070077955722
loss= 0.11468081969767809
loss= 0.11163347896188497
loss= 0.11346108894795179
loss= 0.11630822986364364
loss= 0.11634063903242349
loss= 0.11646878324449063
loss= 0.11611514620482921
loss= 0.1156969677656889
loss= 0.11488609928637743
loss= 0.11567863889038563
loss= 0.11676553692668676
loss= 0.11598660800606013
loss= 0.11591125942766667
backup model
accuracy 93.88919260652854
epoch= 62 / 200
loss= 0.11521041452884674
loss= 0.11472247183322906
loss= 0.11401046723127366
loss= 0.11441140368580818
loss= 0.1144474845007062
loss= 0.11278177592903375
loss= 0.11316149108111859
loss= 0.11362700052559375
loss= 0.11315318487584591
loss= 0.11301613599061966
loss= 0.11326784390956163
loss= 0.11336042143404484
loss= 0.11288537006825208
loss= 0.11248374298214912
loss= 0.1122202829271555
loss= 0.11217991564422845
loss= 0.11328526761382818
loss= 0.11358554009348154
loss= 0.11347321659326554
loss= 0.11254092194139957
loss= 0.11167184043675661
loss= 0.11125469360500574
loss= 0.11229679986834526
loss= 0.11251740101724864
loss= 0.11571841798722744
loss= 0.1164064810797572
backup model
accuracy 94.05202937679177
epoch= 63 / 200
loss= 0.11020640715956688
loss= 0.10997411262243986
loss= 0.10890291351824999
loss= 0.1112312676757574
loss= 0.11265131745487451
loss= 0.11242700640112162
loss= 0.1139867078512907
loss= 0.11387003894895315
loss= 0.11347534250468015
loss= 0.1137963218986988
loss= 0.11436271876096725
loss= 0.1155131296813488
loss= 0.11395142193883658
loss= 0.1119861381687224
backup model
accuracy 93.51854202552857
epoch= 64 / 200
loss= 0.11201952109113336
loss= 0.1114109137840569
loss= 0.11206033961847424
loss= 0.11213434567674994
loss= 0.12420295553281903
loss= 0.12456335777416826
loss= 0.12577856438234447
loss= 0.12980236299335957
loss= 0.13064435217529535
loss= 0.13314325518906117
loss= 0.12145343229174614
loss= 0.11897040225565433
loss= 0.11924180831760169
loss= 0.11752082575112581
loss= 0.11864169470965863
loss= 0.11869669280946255
loss= 0.11489054463803768
loss= 0.11422936499118805
loss= 0.1141942622512579
backup model
accuracy 93.8455453911951
epoch= 65 / 200
loss= 0.11603987425565719
loss= 0.11822128906846047
loss= 0.11815589431673289
loss= 0.11872116032987833
loss= 0.11874543368816376
loss= 0.11927910137921571
loss= 0.11910444539040327
loss= 0.12163933299481869
loss= 0.12185251865535975
loss= 0.12170221470296383
loss= 0.12094371195882558
loss= 0.12112202219665051
loss= 0.11880867552012205
loss= 0.11706971794366837
loss= 0.11367756489664316
loss= 0.11503483261913061
loss= 0.11525265272706747
loss= 0.11520327966660261
loss= 0.11486590929329395
loss= 0.11257968410849571
backup model
accuracy 93.23743035279433
epoch= 66 / 200
loss= 0.11256646580994129
loss= 0.11259460862725973
loss= 0.11282311499118805
loss= 0.11218328412622214
loss= 0.11326382420957089
loss= 0.1129658817872405
loss= 0.11407920770347119
loss= 0.11092413295060397
loss= 0.11126706160604954
loss= 0.10988704156130552
loss= 0.10970144931226969
loss= 0.11053456496447325
loss= 0.11078361850231885
loss= 0.11060634803026914
loss= 0.1091188969090581
loss= 0.10837350949645043
loss= 0.1083390286937356
loss= 0.10929696705192328
loss= 0.10955614671111107
loss= 0.10854343935847283
loss= 0.10863093852996826
loss= 0.1096470734104514
loss= 0.11000416792929173
loss= 0.10892801746726036
loss= 0.10900509230792522
loss= 0.1127899656072259
loss= 0.1127642135694623
loss= 0.11780925430357456
loss= 0.11972901660948992
backup model
accuracy 93.85989509524856
epoch= 67 / 200
loss= 0.11743671726435423
loss= 0.11608018461614847
loss= 0.11282692700624466
loss= 0.11307197496294975
loss= 0.11310006979852914
loss= 0.10999588832259179
loss= 0.11065166629850864
loss= 0.11201680231839418
loss= 0.11258548997342586
loss= 0.11110118985176086
loss= 0.11079007863998414
loss= 0.1112324881181121
loss= 0.11420722655951977
loss= 0.11746800441294908
loss= 0.11694607317447663
loss= 0.1159185665845871
loss= 0.11622423563152552
loss= 0.11623869203031063
loss= 0.11617135904729366
loss= 0.11349598180502653
loss= 0.11174031380563974
backup model
accuracy 93.33361520536063
epoch= 68 / 200
loss= 0.11197379555553198
loss= 0.11164107650518418
loss= 0.11171285398304462
loss= 0.1143868549540639
loss= 0.11342555433511733
loss= 0.11183134399354458
loss= 0.11389851972460746
loss= 0.1135642410442233
loss= 0.11202452648431063
loss= 0.11183207519352437
loss= 0.11398154120892286
loss= 0.11567666906863451
loss= 0.11573798082768917
loss= 0.11398784894496203
loss= 0.11391626585274935
loss= 0.11285544350743294
loss= 0.11225152518600226
loss= 0.11365676518529653
backup model
accuracy 94.36519842518162
epoch= 69 / 200
loss= 0.11631493303924799
loss= 0.11524949911981822
loss= 0.11436762388795614
loss= 0.11416579440236091
loss= 0.11436567842960357
loss= 0.11509208917617798
loss= 0.1150726255774498
loss= 0.11422752071171999
loss= 0.11162610255181789
loss= 0.11071429327130318
loss= 0.10997323546558618
loss= 0.11046071488410235
loss= 0.11042592726647854
loss= 0.11631564628332854
loss= 0.11707507975399495
loss= 0.11921508405357599
loss= 0.11959783289581537
loss= 0.12024154897779227
loss= 0.11948048871010541
loss= 0.11972538355737924
loss= 0.12013242326676846
loss= 0.12069375347346067
backup model
accuracy 93.37399830444113
epoch= 70 / 200
loss= 0.12047472700476647
loss= 0.12067084699869156
loss= 0.12098729979246854
loss= 0.11857943080365657
loss= 0.11790142860263586
loss= 0.11659833598881959
loss= 0.11190697267651557
loss= 0.11094396073371172
loss= 0.11120173074305058
loss= 0.11299784395843744
loss= 0.1134321866557002
loss= 0.11446914684027433
loss= 0.11416934192180633
loss= 0.11238626584410667
loss= 0.10773130331188441
loss= 0.10697464808821679
loss= 0.1074027917161584
loss= 0.10784835066646338
loss= 0.10764912318438291
loss= 0.10850037343800067
loss= 0.10891934212297201
backup model
accuracy 93.32924714335743
epoch= 71 / 200
loss= 0.10939658910036087
loss= 0.11334789004176855
loss= 0.11434638738632202
loss= 0.11598770998418331
loss= 0.1165475195646286
loss= 0.11532466553151607
loss= 0.11547234870493411
loss= 0.11509027075022459
loss= 0.11323843069374562
loss= 0.1125366836413741
loss= 0.11146939162164926
loss= 0.11358424000442029
loss= 0.11390365488827228
loss= 0.11163155782967805
loss= 0.1124357682839036
loss= 0.11253114383667707
loss= 0.11222312673926353
loss= 0.11391663998365402
loss= 0.11450240831822157
loss= 0.11432948358356952
loss= 0.1145871263369918
loss= 0.11465879686176778
loss= 0.11476132195442915
loss= 0.11427281804382801
loss= 0.11268492490053177
loss= 0.11250570949167013
loss= 0.11189550966024399
loss= 0.11243089348077774
loss= 0.11205139294266701
loss= 0.11160937812179327
loss= 0.1115197628363967
loss= 0.11130689289420843
loss= 0.11291566036641598
loss= 0.1138026236370206
backup model
accuracy 93.71920245868762
epoch= 72 / 200
loss= 0.11393401309847832
loss= 0.11332348827272654
loss= 0.1128493158519268
loss= 0.11365954585373401
loss= 0.1137118174880743
loss= 0.11351426102221013
loss= 0.11520929999649525
loss= 0.11624271288514137
loss= 0.11539808515459299
loss= 0.1157151073217392
loss= 0.1165735211968422
loss= 0.11406057395040989
loss= 0.11502930670976638
loss= 0.11632202722132207
loss= 0.11543632362037898
loss= 0.1151563310995698
loss= 0.114583072476089
loss= 0.11440319705754519
loss= 0.11473328605294228
loss= 0.1155591744184494
loss= 0.11658477310091257
loss= 0.11528502929955721
loss= 0.11389570537954569
loss= 0.11259615935385227
loss= 0.1111079303175211
loss= 0.11121143694967031
loss= 0.11026235673576594
loss= 0.11104768335819244
loss= 0.11093905653804541
backup model
accuracy 93.69588916053802
epoch= 73 / 200
loss= 0.11200646802783013
loss= 0.112333301641047
loss= 0.11174481131136417
loss= 0.11246554672718048
loss= 0.11326121103018522
loss= 0.11292791001498699
loss= 0.11342728365212679
loss= 0.11292413149029017
loss= 0.11290094122290611
loss= 0.11171149138361215
loss= 0.10969495881348848
loss= 0.10878824897110462
loss= 0.10862613145262003
loss= 0.10822286270558834
loss= 0.11227171413600445
loss= 0.11474455017596483
loss= 0.11516716968268156
loss= 0.11459903005510569
loss= 0.11667991667985916
loss= 0.11508669059723615
loss= 0.11255078122019768
backup model
accuracy 94.16625912934502
epoch= 74 / 200
loss= 0.11128005769103766
loss= 0.11104566060006618
loss= 0.11128555089235306
loss= 0.1116352017596364
loss= 0.11051215946674348
loss= 0.11042756833136082
loss= 0.10946051899343728
loss= 0.10714920472353696
loss= 0.10738299433141947
loss= 0.10810494970530271
loss= 0.10822793439030648
loss= 0.10799416147172451
loss= 0.10873070877045393
loss= 0.10875166859477758
loss= 0.10854206062853336
loss= 0.10836432415992021
loss= 0.11029896091669798
loss= 0.11132555551826954
loss= 0.11126742750406265
loss= 0.10989135298877954
loss= 0.1091930129006505
backup model
accuracy 94.1684861092447
epoch= 75 / 200
loss= 0.1103891059011221
loss= 0.10729382626712322
loss= 0.10739515267312527
loss= 0.10539115566760301
loss= 0.10916568640619516
loss= 0.11160280272364616
loss= 0.11174855966120958
loss= 0.11538540974259376
loss= 0.1154531168937683
loss= 0.11532524291425944
loss= 0.11612842477858067
loss= 0.11563991252332925
loss= 0.11607177734375
loss= 0.11624421149492264
loss= 0.11654533453285694
loss= 0.11653940767049789
loss= 0.11645391527563334
loss= 0.11758845563977957
loss= 0.11883660458028317
loss= 0.1188387493789196
loss= 0.12018194120377303
loss= 0.11752333015203476
loss= 0.11578927256166935
loss= 0.1142956157028675
loss= 0.11339162915945053
loss= 0.11328947696834803
loss= 0.11359456986188889
loss= 0.11235509227961302
loss= 0.1117588259652257
loss= 0.11081002850085497
backup model
accuracy 93.62353935569782
epoch= 76 / 200
loss= 0.11116329830139876
loss= 0.10968564670532942
loss= 0.10912441749125719
loss= 0.10825004991143942
loss= 0.10757057085633277
loss= 0.10715518414974212
loss= 0.1068383464589715
loss= 0.11033589728176593
loss= 0.11051493305712938
loss= 0.11022102285176516
loss= 0.11201214732602238
loss= 0.11201566463336349
loss= 0.11260530231520534
loss= 0.11281959315761923
loss= 0.11293041298165918
loss= 0.11287697115913034
loss= 0.112843296546489
loss= 0.11466598028317093
loss= 0.11487215941771865
loss= 0.11598085729405284
loss= 0.11506650671362877
loss= 0.1151882017031312
backup model
accuracy 91.19532159880359
epoch= 77 / 200
loss= 0.11428500041365623
loss= 0.11444909639656543
loss= 0.11419303633272648
loss= 0.11411434166133404
loss= 0.11249916017055511
loss= 0.11151314098387957
loss= 0.11185897968709468
loss= 0.10782401703298092
loss= 0.10581987664103508
loss= 0.10623566705733538
loss= 0.1066354376450181
loss= 0.10878212675452233
loss= 0.11013724740594626
loss= 0.11164388775825501
loss= 0.11173335541039706
loss= 0.11107431843876839
loss= 0.11725293606519699
loss= 0.11712892662733793
loss= 0.11589292362332344
loss= 0.11554116822779179
loss= 0.1149210711568594
loss= 0.1128336501866579
backup model
accuracy 92.9684350414142
epoch= 78 / 200
loss= 0.11487051445990801
loss= 0.11561238314956426
loss= 0.11462172538042069
loss= 0.11261952299624682
loss= 0.11248498693108559
loss= 0.10981714114546776
loss= 0.10848071150481702
loss= 0.1080625282227993
loss= 0.11006199542433023
loss= 0.1124082399904728
loss= 0.11186857119202614
loss= 0.11299040403217077
loss= 0.1126534754037857
loss= 0.11333151549100876
loss= 0.10951428025960923
backup model
accuracy 94.05563390282936
epoch= 79 / 200
loss= 0.10976772602647543
loss= 0.10769383203238249
loss= 0.10868461642414332
loss= 0.10861920159310103
loss= 0.10897973138839007
loss= 0.10897382691502572
loss= 0.10868653159588576
loss= 0.10844226408749819
loss= 0.10883327428251505
loss= 0.10892020724713802
loss= 0.10829395581036806
loss= 0.10829456731677055
loss= 0.10825140632689
loss= 0.10815558563917875
loss= 0.10820115588605404
loss= 0.11275378450751304
loss= 0.11368945501744747
loss= 0.1141036743298173
loss= 0.11381388012319803
loss= 0.11362562775611877
loss= 0.11629436697810888
loss= 0.11631657607853413
loss= 0.11752035811543465
loss= 0.11897738460451364
loss= 0.11936593972146511
loss= 0.11647623769938946
loss= 0.11605599831789731
backup model
accuracy 93.68070592972211
epoch= 80 / 200
loss= 0.11746571611613035
loss= 0.11614164005964994
loss= 0.11562118884176016
loss= 0.11525444388389587
loss= 0.11460238356143236
loss= 0.11512778576463462
loss= 0.11435649648308754
loss= 0.11383011374622583
loss= 0.11352659232914447
loss= 0.11325569011271
loss= 0.11288008231669665
loss= 0.11291480593383313
loss= 0.11171701442450285
loss= 0.11440787754952908
loss= 0.11563727106899023
loss= 0.11393213484436274
loss= 0.11180061563849449
loss= 0.11210627976804971
loss= 0.11290127262473107
loss= 0.11741808995604515
loss= 0.11830766282975674
loss= 0.11698024351149798
loss= 0.11441559743136168
loss= 0.11178228139877319
backup model
accuracy 94.06056507260718
epoch= 81 / 200
loss= 0.1079095807299018
loss= 0.10703804094344377
loss= 0.10695249449461698
loss= 0.10699234623461962
loss= 0.10718515325337648
loss= 0.10763591073453427
loss= 0.10859878771007062
loss= 0.10858770690858364
loss= 0.11187273107469081
loss= 0.11221557002514601
loss= 0.11147975008934737
loss= 0.1124120020121336
loss= 0.11130614548921586
loss= 0.10680061418563128
loss= 0.10615944169461727
loss= 0.10977471571415663
loss= 0.11156685762107373
loss= 0.11259771309792996
loss= 0.1134661340713501
loss= 0.11560165893286467
loss= 0.11572961006313562
backup model
accuracy 93.56821322149058
epoch= 82 / 200
loss= 0.11686436485499144
loss= 0.11615819353610277
loss= 0.11525947980582714
loss= 0.11416381862014532
loss= 0.11431841507554054
loss= 0.1142470683529973
loss= 0.11317901268601417
loss= 0.11100436422973871
loss= 0.11235957838594914
loss= 0.11395001526921987
loss= 0.11511901065707207
loss= 0.1161121417582035
loss= 0.11650987617671489
loss= 0.11734411176294088
loss= 0.1176323014497757
loss= 0.11790129359811545
loss= 0.11757773377001285
loss= 0.11579913530498744
loss= 0.11514434047043323
loss= 0.11498694643378257
loss= 0.11422614134848118
loss= 0.1149410480633378
loss= 0.11322319064289331
loss= 0.11204329211264849
loss= 0.11119314577430486
loss= 0.11224063411355019
loss= 0.11090646713972091
loss= 0.11082743994891643
loss= 0.11082275196909905
loss= 0.10939618770033122
loss= 0.10866729412227868
loss= 0.10755044247955084
loss= 0.106822275146842
backup model
accuracy 92.99549284719508
epoch= 83 / 200
loss= 0.10938880193978548
loss= 0.10908006325364113
loss= 0.10819348350167274
loss= 0.1084479920193553
loss= 0.10847077544778586
loss= 0.10929465867578983
loss= 0.10919101059436798
loss= 0.10919838916510344
loss= 0.10953751973807811
loss= 0.11000015690922738
loss= 0.10962460774928331
loss= 0.10971464145928621
loss= 0.10981984570622444
loss= 0.11015269171446562
loss= 0.1109450263157487
loss= 0.11023796696215868
loss= 0.11120701521635055
loss= 0.1110042143240571
loss= 0.10974215745925903
loss= 0.10945089172571898
loss= 0.10948841076344251
loss= 0.10757730811834336
loss= 0.10829442642629146
loss= 0.10824053715914488
loss= 0.10852727483958007
loss= 0.10874263942241669
loss= 0.1101697413623333
loss= 0.11028205294162036
loss= 0.11142530914396048
backup model
accuracy 93.60710742543817
epoch= 84 / 200
loss= 0.11645108316093683
loss= 0.11462793126702309
loss= 0.11464241839945316
loss= 0.11544041316956281
loss= 0.11268560945987702
loss= 0.1119605566188693
loss= 0.11217259809374809
loss= 0.1119968843460083
loss= 0.10877022501081228
loss= 0.10886164609342813
loss= 0.11172350134700537
loss= 0.11060646641999483
